time,open,high,low,close,tick_volume
2023-09-27 20:00:00,149.561,149.639,149.54,149.588,822
2023-09-27 21:00:00,149.572,149.591,149.399,149.46,463
2023-09-27 22:00:00,149.437,149.492,149.418,149.444,845
2023-09-27 23:00:00,149.473,149.512,149.419,149.489,814
2023-09-28 00:00:00,149.49,149.51,149.436,149.453,1955
2023-09-28 01:00:00,149.454,149.553,149.38,149.416,1764
2023-09-28 02:00:00,149.418,149.46,149.369,149.42,1181
2023-09-28 03:00:00,149.42,149.43,149.388,149.419,887
2023-09-28 04:00:00,149.419,149.45,149.326,149.327,991
2023-09-28 05:00:00,149.327,149.397,149.254,149.335,1442
2023-09-28 06:00:00,149.336,149.44,149.335,149.368,1630
2023-09-28 07:00:00,149.366,149.371,149.203,149.311,2123
2023-09-28 08:00:00,149.312,149.424,149.287,149.374,1764
2023-09-28 09:00:00,149.375,149.404,149.206,149.26,1833
2023-09-28 10:00:00,149.259,149.338,149.23,149.306,1261
2023-09-28 11:00:00,149.307,149.34,149.282,149.323,1291
2023-09-28 12:00:00,149.324,149.497,149.16,149.449,4024
2023-09-28 13:00:00,149.451,149.46,149.23,149.295,4512
2023-09-28 14:00:00,149.297,149.382,149.142,149.381,3491
2023-09-28 15:00:00,149.379,149.412,149.175,149.182,2664
2023-09-28 16:00:00,149.182,149.297,149.161,149.284,1825
2023-09-28 17:00:00,149.283,149.379,149.228,149.378,1635
2023-09-28 18:00:00,149.378,149.379,149.217,149.225,1157
2023-09-28 19:00:00,149.225,149.325,149.211,149.226,1145
2023-09-28 20:00:00,149.196,149.279,149.179,149.23,609
2023-09-28 21:00:00,149.271,149.281,149.227,149.265,168
2023-09-28 22:00:00,149.251,149.251,149.153,149.23,674
2023-09-28 23:00:00,149.259,149.369,149.251,149.333,595
2023-09-29 00:00:00,149.328,149.446,149.3,149.377,2118
2023-09-29 01:00:00,149.377,149.428,149.285,149.328,1430
2023-09-29 02:00:00,149.328,149.417,149.275,149.397,1264
2023-09-29 03:00:00,149.399,149.437,149.357,149.383,930
2023-09-29 04:00:00,149.383,149.508,149.327,149.362,1621
2023-09-29 05:00:00,149.362,149.386,149.143,149.164,1439
2023-09-29 06:00:00,149.163,149.194,148.748,148.871,3557
2023-09-29 07:00:00,148.871,148.902,148.522,148.766,3607
2023-09-29 08:00:00,148.765,149.077,148.763,149.07,3081
2023-09-29 09:00:00,149.068,149.131,148.946,149.07,2398
2023-09-29 10:00:00,149.069,149.142,149.015,149.096,2020
2023-09-29 11:00:00,149.096,149.25,149.093,149.236,2115
2023-09-29 12:00:00,149.236,149.274,148.94,149.187,4518
2023-09-29 13:00:00,149.185,149.291,149.081,149.235,4338
2023-09-29 14:00:00,149.233,149.391,149.13,149.204,4279
2023-09-29 15:00:00,149.202,149.435,149.193,149.427,3326
2023-09-29 16:00:00,149.427,149.444,149.327,149.404,1665
2023-09-29 17:00:00,149.404,149.481,149.397,149.44,1497
2023-09-29 18:00:00,149.44,149.483,149.362,149.392,1403
2023-09-29 19:00:00,149.392,149.45,149.359,149.437,1674
2023-09-29 20:00:00,149.397,149.424,149.284,149.314,872
2023-10-01 21:00:00,149.537,149.538,149.45,149.45,536
2023-10-01 22:00:00,149.446,149.568,149.372,149.548,1547
2023-10-01 23:00:00,149.577,149.628,149.485,149.528,1382
2023-10-02 00:00:00,149.527,149.718,149.452,149.675,2155
2023-10-02 01:00:00,149.677,149.735,149.619,149.711,1417
2023-10-02 02:00:00,149.711,149.789,149.685,149.776,904
2023-10-02 03:00:00,149.776,149.795,149.713,149.774,752
2023-10-02 04:00:00,149.776,149.818,149.713,149.724,981
2023-10-02 05:00:00,149.724,149.756,149.616,149.664,1221
2023-10-02 06:00:00,149.663,149.731,149.616,149.625,1672
2023-10-02 07:00:00,149.627,149.75,149.552,149.745,2029
2023-10-02 08:00:00,149.746,149.783,149.654,149.724,1566
2023-10-02 09:00:00,149.724,149.735,149.646,149.73,1536
2023-10-02 10:00:00,149.728,149.762,149.63,149.726,1431
2023-10-02 11:00:00,149.727,149.747,149.692,149.737,1320
2023-10-02 12:00:00,149.737,149.813,149.694,149.8,2247
2023-10-02 13:00:00,149.8,149.853,149.764,149.833,2333
2023-10-02 14:00:00,149.838,149.877,149.676,149.839,4043
2023-10-02 15:00:00,149.837,149.861,149.76,149.804,1872
2023-10-02 16:00:00,149.804,149.842,149.771,149.817,1417
2023-10-02 17:00:00,149.817,149.818,149.74,149.77,1130
2023-10-02 18:00:00,149.77,149.807,149.706,149.748,1126
2023-10-02 19:00:00,149.746,149.803,149.717,149.792,942
2023-10-02 20:00:00,149.776,149.85,149.754,149.778,706
2023-10-02 21:00:00,149.826,149.841,149.733,149.818,217
2023-10-02 22:00:00,149.806,149.816,149.751,149.813,491
2023-10-02 23:00:00,149.841,149.869,149.829,149.861,646
2023-10-03 00:00:00,149.86,149.876,149.782,149.875,2073
2023-10-03 01:00:00,149.874,149.888,149.823,149.851,1079
2023-10-03 02:00:00,149.85,149.884,149.818,149.845,987
2023-10-03 03:00:00,149.845,149.875,149.824,149.86,922
2023-10-03 04:00:00,149.86,149.887,149.834,149.875,815
2023-10-03 05:00:00,149.875,149.93,149.851,149.913,861
