time,open,high,low,close,tick_volume
2024-05-24 18:00:00,1.08516,1.08528,1.08477,1.0849199999999999,994
2024-05-24 19:00:00,1.0849199999999999,1.08497,1.08472,1.08486,870
2024-05-24 20:00:00,1.08485,1.08487,1.08454,1.08456,534
2024-05-26 21:00:00,1.08472,1.08472,1.08403,1.08442,470
2024-05-26 22:00:00,1.08443,1.08495,1.08443,1.08481,511
2024-05-26 23:00:00,1.08499,1.085,1.08457,1.08462,506
2024-05-27 00:00:00,1.08462,1.08489,1.08462,1.08479,644
2024-05-27 01:00:00,1.08479,1.0851,1.08479,1.08496,784
2024-05-27 02:00:00,1.08496,1.08517,1.08476,1.08496,570
2024-05-27 03:00:00,1.08496,1.08502,1.0847,1.08488,517
2024-05-27 04:00:00,1.08487,1.08493,1.08465,1.0848,393
2024-05-27 05:00:00,1.0848,1.0849,1.0847,1.08485,466
2024-05-27 06:00:00,1.08486,1.08513,1.08437,1.08507,1025
2024-05-27 07:00:00,1.08506,1.08521,1.08467,1.08503,1132
2024-05-27 08:00:00,1.08506,1.08531,1.08445,1.08491,1388
2024-05-27 09:00:00,1.08491,1.08667,1.0848200000000001,1.08667,1331
2024-05-27 10:00:00,1.08669,1.08669,1.08533,1.08622,1234
2024-05-27 11:00:00,1.08619,1.08635,1.08561,1.08571,1054
2024-05-27 12:00:00,1.08571,1.086,1.08403,1.08488,2436
2024-05-27 13:00:00,1.08489,1.08584,1.08441,1.08547,1830
2024-05-27 14:00:00,1.08547,1.08593,1.08485,1.08577,1503
2024-05-27 15:00:00,1.08579,1.08594,1.08557,1.08592,796
2024-05-27 16:00:00,1.08592,1.0861399999999999,1.08589,1.08593,479
2024-05-27 17:00:00,1.08592,1.08603,1.08565,1.08569,343
2024-05-27 18:00:00,1.08569,1.08583,1.08565,1.08568,190
2024-05-27 19:00:00,1.08568,1.08597,1.08565,1.08591,175
2024-05-27 20:00:00,1.08592,1.08605,1.08565,1.08567,286
2024-05-27 21:00:00,1.0857,1.08574,1.08502,1.08572,1321
2024-05-27 22:00:00,1.08572,1.08599,1.0857,1.08589,296
2024-05-27 23:00:00,1.08594,1.08615,1.08583,1.08608,396
2024-05-28 00:00:00,1.0861,1.08679,1.08601,1.08645,1248
2024-05-28 01:00:00,1.08645,1.0873,1.08637,1.08717,1193
2024-05-28 02:00:00,1.08717,1.08762,1.08709,1.08752,902
2024-05-28 03:00:00,1.08753,1.08782,1.08732,1.08777,730
2024-05-28 04:00:00,1.08778,1.08796,1.0875,1.08755,855
2024-05-28 05:00:00,1.08754,1.08776,1.08721,1.08745,875
2024-05-28 06:00:00,1.08745,1.08794,1.08733,1.08749,1414
2024-05-28 07:00:00,1.08746,1.08784,1.0871,1.0877,1639
2024-05-28 08:00:00,1.08769,1.08793,1.08667,1.08697,1566
2024-05-28 09:00:00,1.08697,1.08771,1.08666,1.08763,1341
2024-05-28 10:00:00,1.08763,1.08794,1.08749,1.08778,1105
2024-05-28 11:00:00,1.08778,1.08885,1.08778,1.08836,1628
2024-05-28 12:00:00,1.08834,1.08841,1.08743,1.08759,2005
2024-05-28 13:00:00,1.0876,1.08798,1.08634,1.0864,2738
2024-05-28 14:00:00,1.08638,1.08764,1.08575,1.08742,2818
